查詢公司名稱,公司名稱,統一編號,登記現況,資本總額(元),代表人姓名,公司所在地
泰盛投資股份有限公司,泰盛投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,23222476   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"5,867,011,670",謝育庭,臺北市松山區慶城街63號16樓 地址所屬公司家數: 3  電子地圖
新興航運股份有限公司,新興航運股份有限公司  Google搜尋  (出進口廠商英文名稱：SINCERE NAVIGATION CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,11812103   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,000,000,000",許積臯,臺北市大安區復興南路1段368號14樓 地址所屬公司家數: 2  電子地圖
第一金人壽保險股份有限公司,"第一金人壽保險股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」
098年09月17日 發文號09801209890變更名稱 （前名稱：第一英傑華人壽保險股份有限公司）",28426962   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,000,000,000",楊棋材,臺北市信義區信義路四段456號13樓 地址所屬公司家數: 1  電子地圖
詮鼎科技股份有限公司,詮鼎科技股份有限公司  Google搜尋  (出進口廠商英文名稱：ASIAN INFORMATION TECHNOLOGY INC.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,84302177   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,000,000,000",許銘仁,臺北市南港區經貿二路189號13樓 地址所屬公司家數: 2  電子地圖
光陽工業股份有限公司,"光陽工業股份有限公司  Google搜尋  (出進口廠商英文名稱：KWANG YANG MOTOR CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",75195800   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"5,835,375,000",柯俊斌,高雄市三民區灣興街35號 地址所屬公司家數: 5  電子地圖
豐興鋼鐵股份有限公司,"豐興鋼鐵股份有限公司  Google搜尋  (出進口廠商英文名稱：FENG HSIN STEEL CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",55389357   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,000,000,000",林大鈞,臺中市后里區墩北里9鄰甲后路一段998號 地址所屬公司家數: 1  電子地圖
華夏海灣塑膠股份有限公司,華夏海灣塑膠股份有限公司  Google搜尋  (出進口廠商英文名稱：CHINA GENERAL PLASTICS CORP.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,11686106   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"6,500,000,000",吳亦圭,臺北市內湖區基湖路37號12樓 地址所屬公司家數: 16  電子地圖
海盛國際投資股份有限公司,"海盛國際投資股份有限公司  Google搜尋  (出進口廠商英文名稱：Formosa 4 International Investment CO.,LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",83199549   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"27,000,000,000",林雍堯,臺北市信義區信義路五段108號10樓 地址所屬公司家數: 6  電子地圖
金仁寶總部資產開發股份有限公司,金仁寶總部資產開發股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,90218042   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"15,000,000,000",陳瑞聰,臺北市內湖區瑞光路581號及581之1號 地址所屬公司家數: 2  電子地圖
合晶科技股份有限公司,合晶科技股份有限公司  Google搜尋  (出進口廠商英文名稱：WAFER WORKS CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,16138282   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,000,000,000",焦平海,新竹科學園區桃園市龍潭區龍園一路100號 地址所屬公司家數: 2  電子地圖
東南水泥股份有限公司,東南水泥股份有限公司  Google搜尋  (出進口廠商英文名稱：SOUTHEAST CEMENT CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,83078600   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,000,000,000",陳敏斷,高雄市前金區五褔三路21號4樓之1 地址所屬公司家數: 1  電子地圖
誠美材料科技股份有限公司,"誠美材料科技股份有限公司  Google搜尋  (出進口廠商英文名稱：CHENG MEI MATERIALS TECHNOLOGY CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」
107年07月18日 發文號10701082360變更名稱 （前名稱：奇美材料科技股份有限公司）",27790294   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"12,000,000,000",宋妍儀,臺南市善化區南關里木柵港西路13號 地址所屬公司家數: 4  電子地圖
嘉惠電力股份有限公司,嘉惠電力股份有限公司  Google搜尋  (出進口廠商英文名稱：CHIAHUI POWER CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,96976990   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"6,000,000,000",徐旭東,嘉義縣民雄鄉松山村4鄰松子腳688號 地址所屬公司家數: 1  電子地圖
台北雙星股份有限公司,台北雙星股份有限公司  Google搜尋  (出進口廠商英文名稱：Taipei Twin Towers Limited) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,54918078   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"10,000,000,000",許崑泰,新北市新莊區思源路555號36樓 地址所屬公司家數: 1  電子地圖
超豐電子股份有限公司,超豐電子股份有限公司  Google搜尋  (出進口廠商英文名稱：GREATEK ELECTRONICS INC.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,05126366   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,000,000,000",謝永達,苗栗縣竹南鎮佳興里公義路136號 地址所屬公司家數: 1  電子地圖
智邦科技股份有限公司,智邦科技股份有限公司  Google搜尋  (出進口廠商英文名稱：ACCTON TECHNOLOGY CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,22099287   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,800,000,000",黃國修,新竹縣竹北市北興里智慧一路1號 地址所屬公司家數: 2  電子地圖
精英電腦股份有限公司,"精英電腦股份有限公司  Google搜尋  (出進口廠商英文名稱：ELITEGROUP COMPUTER SYSTEMS CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",22449566   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"17,500,000,000",王光祥,臺北市中山區中山北路三段22-1號9樓 地址所屬公司家數: 1  電子地圖
和泰汽車股份有限公司,"和泰汽車股份有限公司  Google搜尋  (出進口廠商英文名稱：HO TAI MOTOR CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",03251108   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"6,000,000,000",黃南光,臺北市中山區松江路121號8~14樓 地址所屬公司家數: 1  電子地圖
威盛電子股份有限公司,"威盛電子股份有限公司  Google搜尋  (出進口廠商英文名稱：VIA TECHNOLOGIES, INC.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",86870786   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"20,000,000,000",陳文琦,新北市新店區中正路535號8樓 地址所屬公司家數: 1  電子地圖
至上電子股份有限公司,"至上電子股份有限公司  Google搜尋  (出進口廠商英文名稱：SUPREME ELECTRONICS CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",22368959   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,000,000,000",葛均,臺北市內湖區港墘路183、185、187、189號6樓、185號6樓之1 地址所屬公司家數: 1  電子地圖
翔韋投資股份有限公司,翔韋投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,84709324   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"7,000,000,000",嚴陳莉蓮,臺北市大安區敦化南路二段2號10樓 地址所屬公司家數: 7  電子地圖
冠德建設股份有限公司,"冠德建設股份有限公司  Google搜尋  (出進口廠商英文名稱：KINDOM DEVELOPMENT CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",30900892   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"6,500,000,000",馬志綱,臺北市大安區和平東路三段131號2樓 地址所屬公司家數: 1  電子地圖
中華汽車工業股份有限公司,中華汽車工業股份有限公司  Google搜尋  (出進口廠商英文名稱：CHINA MOTOR CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,03098415   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"18,000,000,000",嚴陳莉蓮,臺北市大安區敦化南路2段2號11樓 地址所屬公司家數: 6  電子地圖
遠百新世紀開發股份有限公司,遠百新世紀開發股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,70755199   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"5,520,000,000",徐旭東,新北市板橋區新站路16號18樓 地址所屬公司家數: 7  電子地圖
玉山創業投資股份有限公司,玉山創業投資股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,80344822   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"6,000,000,000",陳茂欽,臺北市松山區民有里民生東路三段115號6樓 地址所屬公司家數: 1  電子地圖
裕鐵企業股份有限公司,"裕鐵企業股份有限公司  Google搜尋  (出進口廠商英文名稱：PROSPERITY TIEH ENTERPRISE CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",85978401   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"5,500,000,000",林高煌,高雄市燕巢區安招路639號 地址所屬公司家數: 9  電子地圖
臺灣永光化學工業股份有限公司,臺灣永光化學工業股份有限公司  Google搜尋  (出進口廠商英文名稱：EVERLIGHT CHEMICAL INDUSTRIAL CORPORATION) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,15458455   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,000,000,000",陳建信,臺北市大安區義安里敦化南路二段77號5~6樓 地址所屬公司家數: 1  電子地圖
和拓電業股份有限公司,和拓電業股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,83057582   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"5,468,837,000",陳鳳龍,臺北市內湖區瑞光路362號8樓 地址所屬公司家數: 61  電子地圖
中興紡織廠股份有限公司,"中興紡織廠股份有限公司  Google搜尋  (出進口廠商英文名稱：CHUNG SHING TEXTILE CO., LTD.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」",35082604   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"5,450,703,820",鮑泰鈞,臺北市信義區基隆路1段200號6樓之1 地址所屬公司家數: 3  電子地圖
明泰科技股份有限公司,明泰科技股份有限公司  Google搜尋  (出進口廠商英文名稱：ALPHA NETWORKS INC.) 「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,12800392   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"8,000,000,000",黃文芳,新竹科學園區新竹市力行七路8號 地址所屬公司家數: 2  電子地圖
萬通票券金融股份有限公司,萬通票券金融股份有限公司  Google搜尋  「國際貿易署廠商英文名稱查詢(限經營出進口或買賣業務者)」,89398334   訂閱,核准設立  「查詢最新營業狀況請至 財政部稅務入口網 」,"5,408,000,000",王和生,臺北市信義區興隆里15鄰忠孝東路四段560號11樓 地址所屬公司家數: 1  電子地圖
